AdvDiff,AdvDiff,AdvDiff,AdvDiff,AdvDiff,AdvDiff,AdvDiff,AdvDiff,AdvDiff,AdvDiff,AdvDiff,AdvDiff,AdvDiff,AdvDiff,AdvDiff,AdvDiff,AdvDiff,AdvDiff,AdvDiff,AdvDiff,AdvDiff,AdvDiff,AdvDiff,AdvDiff,Diff,Diff,Diff,Diff,Diff,Diff,Diff,Diff,Diff,Diff,Diff,Diff,Diff,Diff,Diff,Diff,Diff,Diff,Diff,Diff,Diff,Diff,Diff,Diff
CSBP,CSBP,CSBP,CSBP,CSBP,CSBP,CSBP,CSBP,CSBP_Mattsson2004,CSBP_Mattsson2004,CSBP_Mattsson2004,CSBP_Mattsson2004,CSBP_Mattsson2004,CSBP_Mattsson2004,CSBP_Mattsson2004,CSBP_Mattsson2004,HGTL,HGTL,HGTL,HGTL,HGTL,HGTL,HGTL,HGTL,CSBP,CSBP,CSBP,CSBP,CSBP,CSBP,CSBP,CSBP,CSBP_Mattsson2004,CSBP_Mattsson2004,CSBP_Mattsson2004,CSBP_Mattsson2004,CSBP_Mattsson2004,CSBP_Mattsson2004,CSBP_Mattsson2004,CSBP_Mattsson2004,HGTL,HGTL,HGTL,HGTL,HGTL,HGTL,HGTL,HGTL
1,1,2,2,3,3,4,4,1,1,2,2,3,3,4,4,1,1,2,2,3,3,4,4,1,1,2,2,3,3,4,4,1,1,2,2,3,3,4,4,1,1,2,2,3,3,4,4
wide,narrow,wide,narrow,wide,narrow,wide,narrow,wide,narrow,wide,narrow,wide,narrow,wide,narrow,wide,narrow,wide,narrow,wide,narrow,wide,narrow,wide,narrow,wide,narrow,wide,narrow,wide,narrow,wide,narrow,wide,narrow,wide,narrow,wide,narrow,wide,narrow,wide,narrow,wide,narrow,wide,narrow
2.0142363348987593,2.0098711923573283,3.386894566171082,4.21549342254934,4.079239139280389,6.243792747060822,6.141799407700481,7.073032939099128,2.014236335317262,2.009871190457128,3.386894918600039,4.232947021207629,3.8413035534958304,5.882547138625837,5.760325848542256,6.074541657321801,2.0142363348987593,2.0098711923573283,3.3410070364777695,4.117917124968802,4.579737674577835,5.932290303061742,6.99374476816341,1.2903119368117504,2.0136298721223977,2.0098594699720134,3.4287776073657357,4.2090465529097,4.076847121197284,5.879356728924918,6.150603903775624,7.064644513991086,2.0136298724724226,2.009859469526199,3.42877750230659,4.228720392981344,3.8350022167762328,5.823177316585823,5.783100797606273,6.274523983215526,2.0136298721223977,2.0098594699720134,3.382897033221093,4.117421511829125,4.5796408432915765,5.7752602058315965,6.999774879333531,1.2909166362395272
2.0129088759057323,2.0098662796014075,3.459034919143928,4.201695722362812,4.073881097480511,6.297098286709502,6.137962029772261,7.051314833756505,2.0129088761464113,2.0098662851923565,3.459034484553173,4.226783204035331,3.828605829300137,5.699492555320148,5.757436226814092,5.844535016384935,2.0129088759057323,2.0098662796014075,3.4158029086607655,4.115247342646623,4.579329587914157,6.187611970276799,6.985045245487536,1.9736961190116455,2.0136298721037047,2.009859471011187,3.42877762372302,4.208836179750445,4.076846672934745,6.283647240512017,6.150426203819939,6.987873424945502,2.013629872281699,2.0098594693545673,3.4287776379777055,4.231634558373078,3.8350027603263945,6.175890140761727,5.777750151272629,6.2891996187679835,2.0136298721037047,2.009859471011187,3.3828966567411354,4.117121065429831,4.579631679987762,6.1730184712440455,6.99977308433235,1.9742783087797728
2.0231677097251626,2.0096454861447235,4.016125995868809,4.035063830727052,6.3669834434249095,7.22167305747495,7.900715413409539,7.4997120647019075,2.0231677097235945,2.009645486103045,4.0161129638857,4.0389079213060635,6.286865067706647,7.199477943517414,7.4403673255845595,7.987435008076728,2.0231677097251626,2.0096454861447235,4.005354716779652,4.007610094350826,6.320146281346387,6.243902922119977,12.320937865368478,4.897407207345009,2.0231725822189253,2.009637599496292,4.016128652856534,4.035042949120315,6.363694781958161,7.198124372172455,7.752659123166813,7.649881561261949,2.0231725822197055,2.009637599444986,4.016115207907193,4.038917316485535,6.288600670185962,7.097606598831995,7.4531956786544,7.804467534736344,2.0231725822189253,2.009637599496292,4.005353983759704,4.007587657979199,6.306513292690387,6.251465881997921,12.338787678411634,4.930303698572654
"[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]","[25, 50, 100, 200, 400, 800, 1600, 3200]"
"[14.863404648136854, 0.7734608434473814, 0.14028190369185897, 0.0321707775344595, 0.007827201618339604, 0.0019378548207770877, 0.0004825721851561147, 0.0001204358824239107]","[0.9576891872206705, 0.12811778940537, 0.02855594594840885, 0.006961487310281596, 0.0017256029544465924, 0.00042995077248745705, 0.00010733036971669379, 2.6814395559112318e-05]","[5.812940846711513, 0.4474513702496834, 0.033003487102059845, 0.001781240524260592, 8.20169995318115e-05, 9.955651857443478e-06, 1.6688955498076195e-06, 2.4088220319020895e-07]","[1.2730971725043974, 0.08375619278462208, 0.0038071198577642267, 0.00014571068906544436, 7.328231791079328e-06, 4.2244658196854423e-07, 2.560034696316036e-08, 1.5800091372295526e-09]","[6.43730239088628, 0.2801310915602319, 0.03314847960999525, 0.0019009733302028224, 0.0001068021958918585, 6.361311920093695e-06, 3.896168238879193e-07, 2.413570130121609e-08]","[2.6446462550727676, 0.06903359135601041, 0.0013207194102959985, 1.4506491466357324e-05, 1.7590657200767896e-07, 2.337032689728503e-09, 4.1630808239550747e-11, 8.004703772655617e-12]","[8463.585593018635, 1366.415982687255, 1.4168386204962022, 0.19344531933223086, 0.0029710246426532284, 4.052948069433237e-05, 5.643329599299533e-07, 8.129041505804787e-09]","[11.430357961084036, 0.3504200241359915, 0.00202850626098263, 3.0550351904272985e-05, 1.2857675585325405e-07, 8.537632623370846e-10, 8.670424375235584e-12, 8.282456150330281e-12]","[14.863404648136854, 0.7734608434473833, 0.14028190369185844, 0.0321707775344595, 0.007827201618339604, 0.0019378548207770877, 0.0004825721851561147, 0.00012043588224922818]","[0.9576891872206709, 0.12811778940536903, 0.02855594594840866, 0.0069614873102825, 0.0017256029544465924, 0.00042995077248745705, 0.00010733036971669379, 2.6814395806338284e-05]","[5.812940846711512, 0.44745137024968584, 0.033003487102060525, 0.001781240524275223, 8.201699951886066e-05, 9.955651857406707e-06, 1.6688952906098399e-06, 2.4088181372368116e-07]","[1.2798191264187797, 0.08211174322441901, 0.003938303709576665, 0.00016975444436376086, 8.379090529854518e-06, 4.58975949402038e-07, 2.6788647437421945e-08, 1.6180973674331278e-09]","[4.816274469735081, 1.2378842981716347, 0.05547205558965206, 0.0038787071644982526, 0.000379683175236056, 2.5381776072159664e-05, 1.5924122770358326e-06, 9.899926035980094e-08]","[1.9599500756296142, 0.06650543045114353, 0.0019451352940427773, 2.1453073188590397e-05, 2.2361816512015962e-07, 3.5915924192767716e-09, 8.48976416705701e-11, 3.115933469362395e-12]","[9.75802571729115, 1.0884290947974338, 0.038744424332803874, 0.0013008259262164725, 2.0160743697644107e-05, 2.3509842826919776e-07, 4.330940377593213e-09, 1.8968239727493337e-10]","[9.538476642833142, 0.2039637072194494, 0.006173712349301044, 0.00016546408576998276, 2.6228553114569846e-06, 3.2049353831166956e-08, 3.622652927301907e-10, 5.8696049200961805e-12]","[14.863404648136854, 0.7734608434473812, 0.14028190369185897, 0.0321707775344595, 0.007827201618339604, 0.0019378548207770877, 0.0004825721851561147, 0.0001204358824239107]","[0.9576891872206705, 0.12811778940537, 0.02855594594840885, 0.006961487310281596, 0.0017256029544465924, 0.00042995077248745705, 0.00010733036971669379, 2.681439555911232e-05]","[5.551034954912423, 0.32330796978835297, 0.021300713556875805, 0.0011005290941913449, 5.503232999831379e-05, 7.533432139590185e-06, 1.214000701130269e-06, 1.7192751052713023e-07]","[0.6097838240700681, 0.05015896485920857, 0.002667113471142257, 0.00011875543651952133, 6.724215112781212e-06, 4.0785826481906546e-07, 2.521614467991957e-08, 1.5701343937453693e-09]","[4.967830334317912, 0.11459765734846666, 0.015786771212189035, 0.00040363641185110955, 1.2170254438827177e-05, 5.513461796985234e-07, 3.132581454470046e-08, 1.917133098092346e-09]","[2.597486900475922, 0.05005653265074296, 0.0006324493276533654, 8.109397910813152e-06, 1.4067834026155795e-07, 1.7165199955185708e-09, 2.1092211707386673e-11, 1.0816332593045887e-12]","[419.416594194284, 54.84033533948216, 0.48229104885276586, 0.003769793882332315, 2.2181592495457797e-05, 2.3209388106846594e-07, 1.2812055782639512e-07, 1.281001544078228e-07]","[1.0035981030530179, 0.08942442931134352, 0.0003088028270494795, 9.987109529879506e-06, 1.9277995110230537e-07, 1.281097646964766e-07, 1.2809975582679513e-07, 1.2810146930971288e-07]","[14.63321815106484, 0.7698616145591067, 0.13995621874634798, 0.03215040795620023, 0.007829444010137816, 0.001939323490391509, 0.0004830526152442953, 0.00012057014194293517]","[0.954480279255964, 0.1261104521234521, 0.02807636636282153, 0.006844858868800758, 0.001696707718772293, 0.0004227515883875152, 0.00010553321236980603, 2.6365411232769797e-05]","[5.698512308158346, 0.4487702770727003, 0.03357774384650571, 0.0018661740183796103, 8.853984080265047e-05, 9.29068637539829e-06, 1.5349545319755753e-06, 2.226533916585649e-07]","[1.1343972651800183, 0.08440529689333508, 0.0036480272152564744, 0.00013872263202996973, 7.0481284555173126e-06, 4.093339319864334e-07, 2.4903681857232882e-08, 1.5397232923484606e-09]","[6.090504577371428, 0.2877150360108596, 0.03288928602044752, 0.0018976174159184187, 0.00010683198457206413, 6.368398336800077e-06, 3.901974722218779e-07, 2.417521170308227e-08]","[2.5495104673965625, 0.06661187112935907, 0.00129531240563712, 1.4018123207159419e-05, 1.6915570983922464e-07, 2.1444244328589327e-09, 3.655541004337675e-11, 2.8377460082209598e-12]","[11577.668843863878, 2002.6464768173605, 1.3494891622606326, 0.20925120455965793, 0.0030898208454248816, 4.135082241814285e-05, 5.708017679967515e-07, 8.193163443799973e-09]","[11.941391524720133, 0.3476645176585773, 0.00200941778444984, 3.062010490131151e-05, 1.2997447491299569e-07, 8.638151116904052e-10, 8.800627577528815e-12, 5.698485176798009e-12]","[14.63321815106484, 0.76986161455911, 0.1399562187463461, 0.03215040795620023, 0.007829444010137816, 0.001939323490391509, 0.0004830526152442953, 0.00012057014179667226]","[0.9544802792559632, 0.1261104521234518, 0.02807636636282156, 0.006844858868799457, 0.001696707718772293, 0.0004227515883875152, 0.00010553321236980603, 2.6365411289797947e-05]","[5.698512308158349, 0.44877027707270645, 0.03357774384650765, 0.001866174018369195, 8.853984080511278e-05, 9.29068637529824e-06, 1.534954798592183e-06, 2.226534819526703e-07]","[1.1536805297048072, 0.08267254648947754, 0.0037881958304495458, 0.0001639811668490064, 8.141696923506535e-06, 4.471470617312357e-07, 2.6130389441938925e-08, 1.5786011500265716e-09]","[4.532796857680702, 1.2212807799568317, 0.05682663177710535, 0.0038090038059913167, 0.00037768409597135335, 2.5342339503106325e-05, 1.5926468511405865e-06, 9.909745660668992e-08]","[1.8295562566150583, 0.06403671988598147, 0.0019301058613193293, 2.1052545381753584e-05, 2.1214505705306894e-07, 3.2650435822785107e-09, 7.8455118354889e-11, 4.312038384407822e-12]","[10.339142577837679, 1.0927423033387984, 0.03848301894873359, 0.0013090587194741399, 2.058822264750146e-05, 2.4741025523777537e-07, 4.266699443912297e-09, 1.7959262162146424e-10]","[14.567878446862847, 0.9748056075371693, 0.010876271710594224, 0.0001888598611527173, 3.1181090410440173e-06, 3.66455989661143e-08, 4.0608451026109975e-10, 5.952199321273735e-12]","[14.63321815106484, 0.7698616145591066, 0.13995621874634798, 0.03215040795620023, 0.007829444010137816, 0.001939323490391509, 0.0004830526152442953, 0.00012057014194293517]","[0.954480279255964, 0.12611045212345207, 0.02807636636282153, 0.006844858868800758, 0.001696707718772293, 0.0004227515883875152, 0.00010553321236980603, 2.63654112327698e-05]","[5.4919011657559045, 0.32502935798976446, 0.021733132668116106, 0.0011573540899006889, 5.7970384061507066e-05, 6.985075184886344e-06, 1.1178523787532922e-06, 1.5903915961249545e-07]","[0.5608781566818727, 0.05033736386609928, 0.0026060519486864665, 0.00011521830058997279, 6.540814875984104e-06, 3.97543874533315e-07, 2.46040615034825e-08, 1.532038096197587e-09]","[4.861444219833264, 0.11017041327371248, 0.015806423551310143, 0.0004074480813858801, 1.2314691549164973e-05, 5.564472214550078e-07, 3.151716219303307e-08, 1.9252351716249476e-09]","[2.5900893354777668, 0.04994454454351514, 0.000634061919699571, 8.021049001721783e-06, 1.3965314099358012e-07, 1.6991131578041498e-09, 2.0331847670374096e-11, 2.3607177342933798e-12]","[276.675755393073, 57.7676063836743, 0.49018669950589694, 0.003835221767761787, 2.2600940543279206e-05, 2.3415642480602416e-07, 1.2595283069316556e-07, 1.2593089113258873e-07]","[0.9661933432372357, 0.08952797950641385, 0.0003058828718860625, 9.988300606325607e-06, 1.9138810281667501e-07, 1.259410298268813e-07, 1.2593060667881913e-07, 1.2593201049581706e-07]"
"[8.064751507588456, 0.3472027616676143, 0.06582368085992907, 0.01538430824669157, 0.003774173315181706, 0.0009379649705976156, 0.00023399845165261723, 5.8450608104831936e-05]","[0.4924138258502837, 0.06722368682097501, 0.015186721980333329, 0.0037053495463715835, 0.0009185934433157961, 0.00022888300759815738, 5.713737437074151e-05, 1.4274678613146463e-05]","[3.022047511110616, 0.07126637607980513, 0.004594180030484507, 0.00028463341914974905, 1.7440216533493036e-05, 1.0761219326749227e-06, 6.679382846819237e-08, 4.15963363753491e-09]","[0.2756249217476515, 0.005160897267570186, 0.0008282005628073019, 5.746271033224559e-05, 3.3399492873620318e-06, 1.9773268966627455e-07, 1.200636234877095e-08, 7.39479033562418e-10]","[2.381206269204816, 0.0383030056116298, 0.0006951951610794094, 5.622776722669087e-06, 7.713038852052989e-08, 1.2256424763990026e-09, 1.9349410962377078e-11, 1.156852391659413e-13]","[0.81250394012145, 0.005895862274835073, 0.0003598853895510068, 8.741426880121139e-07, 1.4838063999711437e-08, 5.860778529154231e-11, 5.933031843596837e-13, 5.279110482092619e-13]","[277.8925743126995, 38.644513025933, 7.140828475393768e-05, 8.006589941600417e-06, 7.578876193292672e-09, 8.148814956143724e-12, 9.08162434143378e-14, 5.097033906054094e-13]","[2.9216962506441155, 0.05911920717158936, 0.0002657436611590569, 3.401179005102506e-08, 1.5696494104489034e-09, 3.827715922000152e-12, 1.290079154614432e-13, 7.044365091246618e-13]","[8.064751507588456, 0.3472027616676143, 0.06582368085992862, 0.01538430824669157, 0.003774173315181706, 0.0009379649705976156, 0.00023399845165261723, 5.8450608105276025e-05]","[0.49241382585028304, 0.06722368682097524, 0.015186721980332885, 0.0037053495463716946, 0.0009185934433157961, 0.00022888300759815738, 5.713737437074151e-05, 1.4274678616033043e-05]","[3.022047511110616, 0.07126637607980513, 0.004594180030484285, 0.0002846334191506372, 1.744021653327099e-05, 1.0761219326749227e-06, 6.679389130681557e-08, 4.159894317901092e-09]","[0.3108304711912402, 0.0036575259536320015, 0.0008430912242269883, 5.76017296300968e-05, 3.3408115084343493e-06, 1.9773890636010094e-07, 1.2006409422227193e-08, 7.399679757824629e-10]","[1.452509655274375, 0.039210210094505094, 0.0008206549046279044, 4.393718513906464e-06, 7.446723959692036e-08, 1.2235915614056125e-09, 1.9525492334082628e-11, 1.716404796070492e-13]","[0.30932390053533565, 0.0036952665735640045, 0.0003494659555940416, 9.249250079168547e-07, 1.486727918553754e-08, 5.868294739030944e-11, 6.395994844865527e-13, 2.644551244657123e-13]","[1.89265267452783, 0.10924397724326684, 7.702260611330836e-05, 5.518862662423629e-07, 2.155060796482644e-09, 5.955458348694265e-12, 1.4832579608992091e-13, 1.1347589534693725e-12]","[1.2611508599215686, 0.03596091401543877, 0.00030730120160005203, 3.737908205181384e-08, 1.583504660729318e-09, 4.376721207677292e-12, 2.6978419498391304e-14, 2.5766055955500633e-12]","[8.064751507588456, 0.3472027616676142, 0.06582368085992907, 0.01538430824669157, 0.003774173315181706, 0.0009379649705976156, 0.00023399845165261723, 5.8450608104831936e-05]","[0.4924138258502837, 0.06722368682097513, 0.015186721980333329, 0.0037053495463715835, 0.0009185934433157961, 0.00022888300759815738, 5.713737437074151e-05, 1.4274678613146463e-05]","[2.8982313906155834, 0.07063813214194292, 0.00442170554484389, 0.00027687089767303164, 1.7186058129725623e-05, 1.0682482646240388e-06, 6.655089102025613e-08, 4.151846644262491e-09]","[0.18483577484345837, 0.009075423634625102, 0.0007714072198646837, 5.058670921753716e-05, 3.092908970936392e-06, 1.9003095730329989e-07, 1.1770118102383265e-08, 7.322673578613603e-10]","[2.053083530551499, 0.023598119196866385, 0.0003777935790146847, 5.286378992774843e-06, 8.115285410337236e-08, 1.265098470426551e-09, 1.956435013994451e-11, 7.582823258189819e-14]","[0.7999323952738886, 0.008239150827275665, 7.904298389638242e-05, 4.4591655723458246e-07, 6.869919966234761e-09, 1.2462575416094523e-10, 1.8909318555415666e-12, 1.7819079545233762e-13]","[52.68199250129508, 1.5766384921610643, 0.00036002010262370376, 7.036470628385416e-08, 1.0421306195773639e-07, 1.046770674584252e-07, 1.0467851718765075e-07, 1.046788169478674e-07]","[0.06987136576320485, 0.0075074688303270465, 2.5590600241098826e-06, 8.586457056480867e-08, 1.0458904975418903e-07, 1.0467850031226078e-07, 1.0467863054142157e-07, 1.0467968392102733e-07]","[8.116807615346893, 0.3473056049838641, 0.06583746361528675, 0.015387292397307073, 0.0037748911433648225, 0.0009381424639944846, 0.0002340426745972568, 5.846165097922462e-05]","[0.4938942654053784, 0.06720840034664799, 0.015183546747606025, 0.0037046907986622024, 0.0009184337548689969, 0.00022884330040229273, 5.712746264552315e-05, 1.4272202260245948e-05]","[3.029548100751506, 0.07125366812429779, 0.004594658886572178, 0.0002846822683388872, 1.7442897132902146e-05, 1.076269306454769e-06, 6.68023549810215e-08, 4.16013723469888e-09]","[0.2732608382812849, 0.005092334782695662, 0.0008274322625558828, 5.747014286550112e-05, 3.3397523719891353e-06, 1.9768053005631003e-07, 1.200170240966969e-08, 7.391276479751241e-10]","[2.385154709301202, 0.03829647076335052, 0.0006964171034948841, 5.6189919277471745e-06, 7.706272198149122e-08, 1.2251328840306996e-09, 1.9352297542241104e-11, 1.176836406102666e-13]","[0.8133735744004922, 0.0058641008521926885, 0.0003615785467774302, 8.827330636451691e-07, 1.4982401430607695e-08, 5.989542195550257e-11, 6.429301535604282e-13, 1.1340928196545974e-12]","[582.4295125076343, 57.26329310848771, 9.218834633184514e-05, 8.735909210244586e-06, 7.828280357280448e-09, 8.235412352064486e-12, 2.035038804137912e-13, 3.254063685176334e-13]","[2.940968517586062, 0.059339482394382026, 0.00026751076810893615, 3.365010625699938e-08, 1.5773609085556473e-09, 3.843370066647367e-12, 7.66053886991358e-14, 7.824851877558103e-13]","[8.116807615346893, 0.3473056049838643, 0.0658374636152862, 0.015387292397307073, 0.0037748911433648225, 0.0009381424639944846, 0.0002340426745972568, 5.846165097900258e-05]","[0.4938942654053776, 0.06720840034664799, 0.01518354674760558, 0.0037046907986623134, 0.0009184337548689969, 0.00022884330040229273, 5.712746264552315e-05, 1.4272202263798661e-05]","[3.0295481007515064, 0.0712536681242979, 0.004594658886571956, 0.00028468226833966437, 1.7442897132680102e-05, 1.076269306454769e-06, 6.680241892986771e-08, 4.160406241737746e-09]","[0.3119427854941689, 0.0035897965180202718, 0.000842419048343368, 5.7609809344549845e-05, 3.3406175228289925e-06, 1.976867592956566e-07, 1.2001747817791397e-08, 7.396092627232065e-10]","[1.4383895191307752, 0.03910027971508967, 0.0008223436626186853, 4.382586253237619e-06, 7.438320248631669e-08, 1.2230669810264772e-09, 1.9517831795212714e-11, 1.7030821197749901e-13]","[0.3102243008289032, 0.0036641326978804623, 0.0003511618216683887, 9.336726687347863e-07, 1.5011520027030656e-08, 5.997269347801648e-11, 6.550315845288424e-13, 5.773159728050814e-15]","[1.910629634271375, 0.10967609738717765, 7.849303015206033e-05, 5.5228706241639e-07, 2.160743250989583e-09, 5.980882455958181e-12, 1.4432899320127035e-13, 1.1537437671904627e-12]","[2.438217242837854, 0.07435240767153517, 0.0002820170666280042, 5.51272024695848e-08, 1.5958916410596657e-09, 4.404254738687996e-12, 5.651035195342047e-14, 2.156941292241754e-12]","[8.116807615346893, 0.3473056049838641, 0.06583746361528675, 0.015387292397307073, 0.0037748911433648225, 0.0009381424639944846, 0.0002340426745972568, 5.846165097922462e-05]","[0.4938942654053784, 0.06720840034664799, 0.015183546747606025, 0.0037046907986622024, 0.0009184337548689969, 0.00022884330040229273, 5.712746264552315e-05, 1.4272202260245948e-05]","[2.9051632706962596, 0.07064386025770819, 0.004422197671755335, 0.0002769071008666968, 1.7188240258092513e-05, 1.068379566593336e-06, 6.655892137441555e-08, 4.152352017783301e-09]","[0.1819097943820306, 0.009036123871213886, 0.0007707863643946489, 5.056947584636262e-05, 3.091717634018387e-06, 1.8994694095386677e-07, 1.1764582641404786e-08, 7.318229355846029e-10]","[2.0585159878423527, 0.023601640928489376, 0.00037798137552369493, 5.2865796100753926e-06, 8.115498562055734e-08, 1.2651872882685211e-09, 1.956790285362331e-11, 8.104628079763643e-14]","[0.7982875017405011, 0.008246038801972833, 7.918891434166575e-05, 4.4429222945119307e-07, 6.8444597767225446e-09, 1.2433631901842546e-10, 1.8441914662048475e-12, 2.552402733613235e-13]","[57.86875400440273, 1.6518444918971413, 0.0003675351533969362, 7.095020959635434e-08, 1.0423328256070619e-07, 1.0469752420583234e-07, 1.0469897571141473e-07, 1.0469927147482849e-07]","[0.07541151549593411, 0.007525999264458516, 2.6185156394298303e-06, 8.587878097543467e-08, 1.0460930832678628e-07, 1.0469894851095063e-07, 1.0469912670174608e-07, 1.0470047706601093e-07]"
